game_id,year,round,a_team_id,a_name,a_seed,a_oe,a_de,a_sos,a_win_rate,a_srs,a_tov_rate,a_orb_rate,a_ft_pct,a_pos_per_game,a_fga_per_game,a_three_pa_per_game,a_fta_per_game,b_team_id,b_name,b_seed,b_oe,b_de,b_sos,b_win_rate,b_srs,b_tov_rate,b_orb_rate,b_ft_pct,b_pos_per_game,b_fga_per_game,b_three_pa_per_game,b_fta_per_game,team_a_won
337,2019,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - FIRST FOUR,376,n dakota st,16,109.478,108.835,-2.07,0.543,-4.01,0.157621,0.0980846,0.777,66.7063,55.0286,26.0,17.5143,378,nc central,16,104.696,97.6707,-11.24,0.529,-11.53,0.221979,0.17198,0.718,68.2365,56.5294,20.3824,18.8529,1
338,2019,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - FIRST FOUR,342,arizona st,11,106.928,101.091,6.04,0.676,10.28,0.188887,0.16173,0.68,72.5612,59.1765,21.0,25.9412,390,saint johns,11,106.375,103.09,5.5,0.618,7.88,0.144781,0.107065,0.719,72.5235,61.7647,23.7941,18.2353,1
339,2019,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND,365,louisville,7,108.549,99.4744,11.04,0.588,17.28,0.176349,0.147671,0.777,68.7141,57.8529,25.2941,20.2059,371,minnesota,10,104.731,102.878,11.27,0.611,12.52,0.17215,0.16556,0.682,67.4478,56.6389,16.75,23.5556,0
340,2019,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND,366,lsu,3,112.291,102.039,9.16,0.8,16.5,0.180304,0.183495,0.752,71.6251,61.7714,21.1429,22.9143,408,yale,14,110.818,100.544,-1.24,0.733,5.52,0.178989,0.118261,0.738,73.0027,60.4,21.1333,18.5667,1
341,2019,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND,343,auburn,5,114.577,98.8355,10.92,0.75,20.84,0.167481,0.164247,0.711,69.56,60.975,30.1,19.0,380,new mexico st,12,114.866,94.9096,-2.38,0.857,10.05,0.176039,0.186962,0.678,68.0046,59.7714,27.9143,20.4,1
342,2019,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND,353,florida st,4,107.099,96.0453,10.26,0.784,17.99,0.190158,0.161557,0.744,69.9276,58.6757,22.1351,21.027,401,vermont,13,111.056,94.8935,-4.18,0.794,4.88,0.166938,0.134613,0.748,66.4212,55.5,22.3824,19.9412,1
343,2019,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND,370,michigan st,2,114.646,96.0372,12.34,0.821,24.93,0.186844,0.156904,0.753,67.6554,57.1795,21.641,19.2051,346,bradley,15,101.407,99.4914,-0.9,0.571,-0.08,0.191581,0.136284,0.692,65.6194,53.5429,18.6571,19.2,1
344,2019,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND,368,maryland,6,108.25,99.2923,10.09,0.676,16.01,0.194752,0.168458,0.743,65.9965,56.1471,20.7941,18.4412,345,belmont,11,117.199,99.6682,-2.6,0.818,9.12,0.15365,0.116872,0.737,74.1552,63.4545,27.9394,18.1212,1
345,2019,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND,361,kansas,4,107.706,99.8008,12.79,0.722,18.35,0.186558,0.147824,0.705,70.2789,59.1111,20.6389,19.1944,382,northeastern,13,112.904,105.946,-0.7,0.676,3.95,0.16777,0.104361,0.751,66.7929,54.3529,25.2353,18.6471,1
346,2019,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND,367,marquette,5,109.111,98.071,6.96,0.706,14.78,0.193818,0.137374,0.757,70.8671,57.9118,24.1765,20.3529,375,murray st,12,115.889,95.8302,-3.11,0.848,8.96,0.170412,0.149164,0.733,71.3067,60.8182,22.1515,20.3939,0
347,2019,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND,379,nevada,7,114.17,95.1766,2.68,0.853,16.0,0.147587,0.136266,0.708,70.1482,58.7941,25.1471,24.0,352,florida,10,104.932,98.4381,11.22,0.556,15.42,0.18062,0.161268,0.721,64.5922,55.9722,24.2222,16.75,0
348,2019,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND,363,kentucky,2,113.743,97.0425,10.29,0.811,21.43,0.188896,0.173088,0.739,66.6746,55.4054,16.4054,23.2162,341,abilene chrstn,15,109.955,94.969,-7.34,0.794,-1.91,0.178863,0.142827,0.712,66.9259,56.2059,19.4118,18.8824,1
349,2019,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND,356,gonzaga,1,123.447,91.3576,5.01,0.892,27.79,0.149979,0.134752,0.761,71.0011,60.5135,21.3514,21.3784,351,fdu,16,109.081,104.71,-7.24,0.6,-6.09,0.198594,0.134478,0.725,68.6251,55.4,19.2,20.0571,1
350,2019,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND,402,villanova,6,113.187,103.42,7.97,0.722,14.33,0.165473,0.156943,0.728,65.1333,56.0833,30.0278,19.3056,392,saint mary's,11,113.231,100.451,4.4,0.647,12.58,0.163203,0.15125,0.742,63.9765,56.0294,19.7059,16.3235,1
351,2019,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND,407,wofford,7,120.064,95.7095,0.8,0.857,13.92,0.157222,0.152218,0.704,68.5109,60.9143,26.5429,16.4857,389,seton hall,10,104.951,102.231,8.34,0.588,10.25,0.177011,0.151066,0.706,70.2847,59.4412,21.7941,20.5,1
352,2019,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND,369,michigan,2,107.661,90.2264,10.55,0.811,21.82,0.139646,0.125013,0.701,64.6422,56.8108,22.6757,15.6486,374,montana,15,112.011,100.746,-5.05,0.743,1.5,0.174846,0.123149,0.689,67.9783,56.6571,21.8,17.7429,1
353,2019,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND,393,syracuse,8,104.156,98.7062,10.09,0.588,13.73,0.185898,0.15953,0.685,66.9247,56.0882,24.2353,20.6176,344,baylor,9,108.95,102.704,9.26,0.588,13.38,0.198983,0.200767,0.677,65.9235,57.8235,23.6176,18.6765,0
354,2019,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND,388,purdue,3,115.624,101.423,11.99,0.722,21.4,0.159612,0.176369,0.719,66.3067,59.5833,27.1389,17.8056,385,old dominion,14,101.082,93.6923,-1.18,0.743,3.74,0.179467,0.183866,0.663,64.9543,57.8857,21.6,16.7143,1
355,2019,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND,348,cincinnati,7,110.353,96.4599,5.5,0.8,14.53,0.160473,0.194327,0.704,64.9863,57.6571,19.2286,21.6571,359,iowa,10,111.857,105.529,9.84,0.657,14.27,0.174317,0.14574,0.739,69.9874,57.3143,22.3429,24.2571,0
356,2019,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND,372,ole miss,8,109.997,103.888,8.13,0.606,12.32,0.184139,0.142531,0.783,68.4594,57.7576,23.0303,17.8485,384,oklahoma,9,103.418,98.9364,12.21,0.588,15.3,0.171154,0.130179,0.697,68.9094,58.0882,19.2353,18.1765,0
357,2019,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND,396,texas tech,3,108.119,88.4115,9.53,0.816,22.79,0.1787,0.123174,0.732,67.299,55.5263,19.9737,18.2632,377,n kentucky,14,112.444,98.6492,-2.39,0.743,4.67,0.180516,0.148997,0.666,69.8,58.4857,24.1143,20.7143,1
358,2019,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND,362,kansas st,4,102.074,92.4421,9.18,0.735,15.39,0.175754,0.148364,0.667,64.4282,55.2353,21.2059,16.8824,397,uc irvine,13,109.068,95.939,-2.3,0.838,5.7,0.179809,0.174916,0.702,66.2865,58.3514,18.9459,17.2973,0
359,2019,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND,395,tennessee,2,117.12,99.5616,10.16,0.838,21.55,0.15899,0.146255,0.754,70.0368,60.2973,19.2973,20.1081,349,colgate,15,111.414,103.42,-3.83,0.686,1.23,0.191861,0.135481,0.742,67.9063,57.0,23.2857,16.0857,1
360,2019,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND,403,virginia,1,117.027,91.9314,10.15,0.921,25.46,0.14747,0.14747,0.744,61.0295,54.1053,21.3947,15.7368,354,gardner-webb,16,112.127,101.813,-4.43,0.657,-2.61,0.167902,0.111797,0.711,69.2583,56.0571,20.5429,21.1714,1
361,2019,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND,347,buffalo,6,114.067,95.7754,2.62,0.889,15.56,0.16263,0.169767,0.687,73.9578,65.1111,28.3889,21.3056,342,arizona st,11,106.928,101.091,6.04,0.676,10.28,0.188887,0.16173,0.68,72.5612,59.1765,21.0,25.9412,1
362,2019,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND,406,wisconsin,5,104.965,94.4372,11.01,0.676,17.9,0.147122,0.127326,0.648,65.3718,57.2059,19.7647,15.6176,386,oregon,12,107.231,95.2627,6.13,0.658,13.95,0.178114,0.145473,0.721,65.3042,55.9474,22.1053,16.4211,0
363,2019,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND,399,utah st,8,112.889,96.3226,0.89,0.8,11.98,0.184116,0.154592,0.748,69.6766,58.2286,22.0571,21.3429,405,washington,9,104.635,97.1347,7.01,0.75,12.01,0.199603,0.139181,0.695,66.66,54.3333,21.6667,18.8611,0
364,2019,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND,350,duke,1,113.699,93.1875,11.98,0.842,26.9,0.176535,0.179068,0.686,72.7453,63.6316,23.7632,21.1316,376,n dakota st,16,109.478,108.835,-2.07,0.543,-4.01,0.157621,0.0980846,0.777,66.7063,55.0286,26.0,17.5143,1
365,2019,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND,357,houston,3,112.757,91.3549,4.61,0.892,18.91,0.165879,0.181253,0.703,66.8022,59.5405,25.3784,18.8378,355,georgia st,14,108.641,104.167,0.65,0.706,2.44,0.163505,0.114161,0.666,70.3341,57.8824,25.2647,20.4118,1
366,2019,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND,373,mississippi st,5,113.048,102.982,9.07,0.676,15.96,0.194005,0.169056,0.717,68.3729,58.2941,22.7647,19.0294,364,liberty,12,113.781,94.7028,-3.88,0.806,5.27,0.169342,0.115753,0.775,64.7933,54.9167,24.25,14.5556,0
367,2019,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND,381,north carolina,1,113.303,96.6871,11.35,0.806,23.94,0.173494,0.174961,0.743,75.7311,66.9444,23.9444,20.2222,358,iona,16,108.783,107.752,-5.5,0.515,-4.78,0.174432,0.121587,0.745,70.5321,57.4848,25.6061,21.1818,1
368,2019,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND,400,vcu,8,103.426,90.1887,2.87,0.758,11.96,0.202086,0.157963,0.701,68.6776,56.7273,23.3636,20.2727,398,ucf,9,108.799,97.075,5.58,0.727,13.37,0.179279,0.143697,0.649,66.4279,53.4242,19.0303,24.1818,0
369,2019,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND,360,iowa st,6,113.606,100.65,9.3,0.657,18.07,0.159943,0.137998,0.732,67.7029,58.4857,23.1714,17.5714,383,ohio st,11,103.954,99.6132,11.0,0.571,13.89,0.188225,0.140954,0.734,66.4857,55.1714,22.1143,18.5714,0
370,2019,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND,404,virginia tech,4,114.469,96.5917,7.79,0.743,19.28,0.174328,0.137861,0.761,64.2469,54.2857,23.7429,17.3143,391,saint louis,13,100.8,96.5142,2.23,0.639,5.06,0.194961,0.206726,0.598,66.11,57.0,18.75,22.4722,1
371,2019,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND,366,lsu,3,112.291,102.039,9.16,0.8,16.5,0.180304,0.183495,0.752,71.6251,61.7714,21.1429,22.9143,368,maryland,6,108.25,99.2923,10.09,0.676,16.01,0.194752,0.168458,0.743,65.9965,56.1471,20.7941,18.4412,1
372,2019,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND,363,kentucky,2,113.743,97.0425,10.29,0.811,21.43,0.188896,0.173088,0.739,66.6746,55.4054,16.4054,23.2162,407,wofford,7,120.064,95.7095,0.8,0.857,13.92,0.157222,0.152218,0.704,68.5109,60.9143,26.5429,16.4857,1
373,2019,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND,369,michigan,2,107.661,90.2264,10.55,0.811,21.82,0.139646,0.125013,0.701,64.6422,56.8108,22.6757,15.6486,352,florida,10,104.932,98.4381,11.22,0.556,15.42,0.18062,0.161268,0.721,64.5922,55.9722,24.2222,16.75,1
374,2019,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND,353,florida st,4,107.099,96.0453,10.26,0.784,17.99,0.190158,0.161557,0.744,69.9276,58.6757,22.1351,21.027,375,murray st,12,115.889,95.8302,-3.11,0.848,8.96,0.170412,0.149164,0.733,71.3067,60.8182,22.1515,20.3939,1
375,2019,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND,356,gonzaga,1,123.447,91.3576,5.01,0.892,27.79,0.149979,0.134752,0.761,71.0011,60.5135,21.3514,21.3784,344,baylor,9,108.95,102.704,9.26,0.588,13.38,0.198983,0.200767,0.677,65.9235,57.8235,23.6176,18.6765,1
376,2019,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND,370,michigan st,2,114.646,96.0372,12.34,0.821,24.93,0.186844,0.156904,0.753,67.6554,57.1795,21.641,19.2051,371,minnesota,10,104.731,102.878,11.27,0.611,12.52,0.17215,0.16556,0.682,67.4478,56.6389,16.75,23.5556,1
377,2019,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND,388,purdue,3,115.624,101.423,11.99,0.722,21.4,0.159612,0.176369,0.719,66.3067,59.5833,27.1389,17.8056,402,villanova,6,113.187,103.42,7.97,0.722,14.33,0.165473,0.156943,0.728,65.1333,56.0833,30.0278,19.3056,1
378,2019,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND,361,kansas,4,107.706,99.8008,12.79,0.722,18.35,0.186558,0.147824,0.705,70.2789,59.1111,20.6389,19.1944,343,auburn,5,114.577,98.8355,10.92,0.75,20.84,0.167481,0.164247,0.711,69.56,60.975,30.1,19.0,0
379,2019,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND,395,tennessee,2,117.12,99.5616,10.16,0.838,21.55,0.15899,0.146255,0.754,70.0368,60.2973,19.2973,20.1081,359,iowa,10,111.857,105.529,9.84,0.657,14.27,0.174317,0.14574,0.739,69.9874,57.3143,22.3429,24.2571,1
380,2019,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND,381,north carolina,1,113.303,96.6871,11.35,0.806,23.94,0.173494,0.174961,0.743,75.7311,66.9444,23.9444,20.2222,405,washington,9,104.635,97.1347,7.01,0.75,12.01,0.199603,0.139181,0.695,66.66,54.3333,21.6667,18.8611,1
381,2019,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND,350,duke,1,113.699,93.1875,11.98,0.842,26.9,0.176535,0.179068,0.686,72.7453,63.6316,23.7632,21.1316,398,ucf,9,108.799,97.075,5.58,0.727,13.37,0.179279,0.143697,0.649,66.4279,53.4242,19.0303,24.1818,1
382,2019,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND,396,texas tech,3,108.119,88.4115,9.53,0.816,22.79,0.1787,0.123174,0.732,67.299,55.5263,19.9737,18.2632,347,buffalo,6,114.067,95.7754,2.62,0.889,15.56,0.16263,0.169767,0.687,73.9578,65.1111,28.3889,21.3056,1
383,2019,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND,404,virginia tech,4,114.469,96.5917,7.79,0.743,19.28,0.174328,0.137861,0.761,64.2469,54.2857,23.7429,17.3143,364,liberty,12,113.781,94.7028,-3.88,0.806,5.27,0.169342,0.115753,0.775,64.7933,54.9167,24.25,14.5556,1
384,2019,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND,403,virginia,1,117.027,91.9314,10.15,0.921,25.46,0.14747,0.14747,0.744,61.0295,54.1053,21.3947,15.7368,384,oklahoma,9,103.418,98.9364,12.21,0.588,15.3,0.171154,0.130179,0.697,68.9094,58.0882,19.2353,18.1765,1
385,2019,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND,357,houston,3,112.757,91.3549,4.61,0.892,18.91,0.165879,0.181253,0.703,66.8022,59.5405,25.3784,18.8378,383,ohio st,11,103.954,99.6132,11.0,0.571,13.89,0.188225,0.140954,0.734,66.4857,55.1714,22.1143,18.5714,1
386,2019,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND,386,oregon,12,107.231,95.2627,6.13,0.658,13.95,0.178114,0.145473,0.721,65.3042,55.9474,22.1053,16.4211,397,uc irvine,13,109.068,95.939,-2.3,0.838,5.7,0.179809,0.174916,0.702,66.2865,58.3514,18.9459,17.2973,1
387,2019,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - SWEET 16,356,gonzaga,1,123.447,91.3576,5.01,0.892,27.79,0.149979,0.134752,0.761,71.0011,60.5135,21.3514,21.3784,353,florida st,4,107.099,96.0453,10.26,0.784,17.99,0.190158,0.161557,0.744,69.9276,58.6757,22.1351,21.027,1
388,2019,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - SWEET 16,395,tennessee,2,117.12,99.5616,10.16,0.838,21.55,0.15899,0.146255,0.754,70.0368,60.2973,19.2973,20.1081,388,purdue,3,115.624,101.423,11.99,0.722,21.4,0.159612,0.176369,0.719,66.3067,59.5833,27.1389,17.8056,0
389,2019,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - SWEET 16,369,michigan,2,107.661,90.2264,10.55,0.811,21.82,0.139646,0.125013,0.701,64.6422,56.8108,22.6757,15.6486,396,texas tech,3,108.119,88.4115,9.53,0.816,22.79,0.1787,0.123174,0.732,67.299,55.5263,19.9737,18.2632,0
390,2019,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - SWEET 16,403,virginia,1,117.027,91.9314,10.15,0.921,25.46,0.14747,0.14747,0.744,61.0295,54.1053,21.3947,15.7368,386,oregon,12,107.231,95.2627,6.13,0.658,13.95,0.178114,0.145473,0.721,65.3042,55.9474,22.1053,16.4211,1
391,2019,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - SWEET 16,370,michigan st,2,114.646,96.0372,12.34,0.821,24.93,0.186844,0.156904,0.753,67.6554,57.1795,21.641,19.2051,366,lsu,3,112.291,102.039,9.16,0.8,16.5,0.180304,0.183495,0.752,71.6251,61.7714,21.1429,22.9143,1
392,2019,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - SWEET 16,381,north carolina,1,113.303,96.6871,11.35,0.806,23.94,0.173494,0.174961,0.743,75.7311,66.9444,23.9444,20.2222,343,auburn,5,114.577,98.8355,10.92,0.75,20.84,0.167481,0.164247,0.711,69.56,60.975,30.1,19.0,0
393,2019,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - SWEET 16,350,duke,1,113.699,93.1875,11.98,0.842,26.9,0.176535,0.179068,0.686,72.7453,63.6316,23.7632,21.1316,404,virginia tech,4,114.469,96.5917,7.79,0.743,19.28,0.174328,0.137861,0.761,64.2469,54.2857,23.7429,17.3143,1
394,2019,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - SWEET 16,363,kentucky,2,113.743,97.0425,10.29,0.811,21.43,0.188896,0.173088,0.739,66.6746,55.4054,16.4054,23.2162,357,houston,3,112.757,91.3549,4.61,0.892,18.91,0.165879,0.181253,0.703,66.8022,59.5405,25.3784,18.8378,1
395,2019,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - ELITE 8,356,gonzaga,1,123.447,91.3576,5.01,0.892,27.79,0.149979,0.134752,0.761,71.0011,60.5135,21.3514,21.3784,396,texas tech,3,108.119,88.4115,9.53,0.816,22.79,0.1787,0.123174,0.732,67.299,55.5263,19.9737,18.2632,0
396,2019,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - ELITE 8,403,virginia,1,117.027,91.9314,10.15,0.921,25.46,0.14747,0.14747,0.744,61.0295,54.1053,21.3947,15.7368,388,purdue,3,115.624,101.423,11.99,0.722,21.4,0.159612,0.176369,0.719,66.3067,59.5833,27.1389,17.8056,1
397,2019,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - ELITE 8,363,kentucky,2,113.743,97.0425,10.29,0.811,21.43,0.188896,0.173088,0.739,66.6746,55.4054,16.4054,23.2162,343,auburn,5,114.577,98.8355,10.92,0.75,20.84,0.167481,0.164247,0.711,69.56,60.975,30.1,19.0,0
398,2019,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - ELITE 8,350,duke,1,113.699,93.1875,11.98,0.842,26.9,0.176535,0.179068,0.686,72.7453,63.6316,23.7632,21.1316,370,michigan st,2,114.646,96.0372,12.34,0.821,24.93,0.186844,0.156904,0.753,67.6554,57.1795,21.641,19.2051,0
399,2019,MEN'S BASKETBALL CHAMPIONSHIP - FINAL FOUR,403,virginia,1,117.027,91.9314,10.15,0.921,25.46,0.14747,0.14747,0.744,61.0295,54.1053,21.3947,15.7368,343,auburn,5,114.577,98.8355,10.92,0.75,20.84,0.167481,0.164247,0.711,69.56,60.975,30.1,19.0,1
400,2019,MEN'S BASKETBALL CHAMPIONSHIP - FINAL FOUR,370,michigan st,2,114.646,96.0372,12.34,0.821,24.93,0.186844,0.156904,0.753,67.6554,57.1795,21.641,19.2051,396,texas tech,3,108.119,88.4115,9.53,0.816,22.79,0.1787,0.123174,0.732,67.299,55.5263,19.9737,18.2632,0
401,2019,MEN'S BASKETBALL CHAMPIONSHIP - NATIONAL CHAMPIONSHIP,403,virginia,1,117.027,91.9314,10.15,0.921,25.46,0.14747,0.14747,0.744,61.0295,54.1053,21.3947,15.7368,396,texas tech,3,108.119,88.4115,9.53,0.816,22.79,0.1787,0.123174,0.732,67.299,55.5263,19.9737,18.2632,1
402,2018,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - FIRST FOUR,453,radford,16,105.48,101.735,-4.09,0.639,-2.62,0.19206,0.180737,0.725,63.7822,55.5556,22.0278,17.0556,434,long island,16,106.695,105.824,-8.19,0.514,-8.6,0.196293,0.146428,0.696,72.1954,58.7143,23.2857,22.4571,1
403,2018,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - FIRST FOUR,467,ucla,11,112.064,104.869,6.86,0.636,12.07,0.166904,0.140969,0.72,72.4424,61.0303,24.6364,21.6667,459,saint bonaventure,11,111.236,102.192,2.61,0.765,8.87,0.166004,0.14605,0.752,69.2753,57.6176,19.4412,23.3529,0
404,2018,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - FIRST FOUR,443,nc central,16,104.883,100.929,-12.31,0.543,-13.18,0.20602,0.172724,0.687,68.648,58.8571,18.2857,17.0571,466,texas southern,16,107.58,110.359,-5.53,0.444,-7.53,0.17486,0.143594,0.725,71.9622,58.6389,21.6944,25.1667,0
405,2018,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - FIRST FOUR,411,arizona st,11,115.154,104.27,6.55,0.625,14.37,0.14933,0.13714,0.733,71.7787,60.0,24.7812,24.7812,460,syracuse,11,104.135,99.6588,10.02,0.622,12.89,0.19425,0.186649,0.736,64.0022,53.9189,17.7027,21.8108,0
406,2018,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND,454,rhode island,7,110.093,99.6505,4.61,0.765,11.81,0.154292,0.1658,0.697,69.0059,61.6471,19.7059,18.5294,449,oklahoma,10,110.805,106.565,10.56,0.563,13.81,0.174483,0.1382,0.746,76.655,64.4688,26.125,21.375,1
407,2018,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND,462,tennessee,3,110.211,98.1404,10.12,0.743,18.2,0.179988,0.172311,0.757,66.9886,57.4857,20.5143,20.4286,475,wright st,14,102.454,94.5445,-3.64,0.714,0.58,0.188106,0.145894,0.715,69.7177,57.6857,20.0857,20.6571,1
408,2018,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND,427,gonzaga,4,119.482,96.8303,2.6,0.865,18.44,0.16235,0.159644,0.708,69.9189,61.1081,24.0811,19.5946,469,unc greensboro,13,107.667,91.9918,-3.87,0.771,4.54,0.202138,0.175663,0.698,67.9874,59.2857,26.8,15.6857,1
409,2018,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND,430,kansas,1,116.58,102.953,11.88,0.795,21.39,0.167487,0.13994,0.708,69.8103,60.6667,24.9744,16.4103,450,penn,16,106.982,97.0783,-3.16,0.727,2.24,0.16692,0.120814,0.659,70.983,59.0303,25.1818,19.7273,1
410,2018,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND,423,duke,2,120.037,99.0754,9.7,0.784,24.43,0.17692,0.190766,0.71,70.2714,61.8378,22.4595,21.3784,429,iona,15,110.041,105.969,-2.19,0.588,0.75,0.160867,0.118512,0.738,72.2188,61.0588,24.8824,18.4118,1
411,2018,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND,437,miami,6,108.768,100.107,6.96,0.688,12.83,0.169071,0.146498,0.662,67.8337,58.7812,21.1875,17.0938,435,loyola chicago,11,110.053,96.1398,1.8,0.842,10.37,0.190905,0.0962612,0.725,65.0642,51.6579,18.4211,16.4737,0
412,2018,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND,448,ohio st,5,111.872,99.1779,9.02,0.735,17.67,0.172277,0.144212,0.731,68.1188,58.2353,19.9412,18.1176,455,s dakota st,12,117.197,102.973,-0.38,0.8,6.84,0.13986,0.122823,0.762,72.1131,61.3429,26.4857,21.6857,1
413,2018,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND,457,seton hall,8,112.086,104.243,10.11,0.647,15.67,0.179271,0.172631,0.698,70.8753,60.9706,20.1471,21.4412,444,nc st,9,113.532,104.855,6.7,0.636,12.91,0.169325,0.169748,0.696,71.5855,62.2424,21.4242,21.303,1
